Plot BID,PWS TYPE,SEASON,FIELD,SET,ABSR,ABSC,Entry#,COMMENT,IsDeactivated,DeactivationReason,FieldDataSource,PlotNumber,CUSR,DISTANCE,HDIR,HDT,HID,HSIDE,HWT_lbs,Latitude,Longitude,MST,TWT
P00000000879556143335068,YT,2019:10,NEMH:WMH1,NWB_14E120,6,44,8,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 12:51:04 PM,US-BR-CO-R2-G-1798,2,8.466,Unavailable,Unavailable,18.400,59.432
P00000000879556143335069,YT,2019:10,NEMH:WMH1,NWB_14E120,7,52,9,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 12:46:02 PM,US-BR-CO-R2-G-1798,1,6.338,Unavailable,Unavailable,11.430,51.352
P00000000879556143335070,YT,2019:10,NEMH:WMH1,NWB_14E120,3,51,10,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 12:47:59 PM,US-BR-CO-R2-G-1798,2,6.669,Unavailable,Unavailable,15.240,55.392
P00000000879556143335071,YT,2019:10,NEMH:WMH1,NWB_14E120,6,52,11,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 12:46:31 PM,US-BR-CO-R2-G-1798,1,6.757,Unavailable,Unavailable,12.880,54.227
P00000000879556143335072,YT,2019:10,NEMH:WMH1,NWB_14E120,5,42,12,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 12:14:12 PM,US-BR-CO-R2-G-1798,2,6.636,Unavailable,Unavailable,18.600,58.500
P00000000879556143335073,YT,2019:10,NEMH:WMH1,NWB_14E120,5,50,13,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 1:23:19 PM,US-BR-CO-R2-G-1798,1,6.184,Unavailable,Unavailable,10.680,51.042
P00000000879556143335074,YT,2019:10,NEMH:WMH1,NWB_14E120,6,48,14,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 1:57:37 PM,US-BR-CO-R2-G-1798,1,8.466,Unavailable,Unavailable,13.710,58.344
P00000000879556143335075,YT,2019:10,NEMH:WMH1,NWB_14E120,3,48,15,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 1:59:15 PM,US-BR-CO-R2-G-1798,1,6.878,Unavailable,Unavailable,8.060,49.721
P00000000879556143335076,YT,2019:10,NEMH:WMH1,NWB_14E120,3,47,16,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 1:59:15 PM,US-BR-CO-R2-G-1798,2,7.507,Unavailable,Unavailable,16.540,59.665
P00000000879556143335077,YT,2019:10,NEMH:WMH1,NWB_14E120,5,49,17,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 1:23:19 PM,US-BR-CO-R2-G-1798,2,7.022,Unavailable,Unavailable,14.710,55.470
P00000000879556143335078,YT,2019:10,NEMH:WMH1,NWB_14E120,3,46,18,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 1:24:45 PM,US-BR-CO-R2-G-1798,2,6.327,Unavailable,Unavailable,13.920,56.402
P00000000879556143335079,YT,2019:10,NEMH:WMH1,NWB_14E120,5,45,19,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 1:26:30 PM,US-BR-CO-R2-G-1798,1,6.658,Unavailable,Unavailable,11.610,55.392
P00000000879556143335080,YT,2019:10,NEMH:WMH1,NWB_14E120,5,43,20,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 12:50:36 PM,US-BR-CO-R2-G-1798,1,7.198,Unavailable,Unavailable,13.930,56.946
P00000000879556143335081,YT,2019:10,NEMH:WMH1,NWB_14E120,6,46,21,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 1:26:58 PM,US-BR-CO-R2-G-1798,2,7.529,Unavailable,Unavailable,18.220,56.324
P00000000879556143335082,YT,2019:10,NEMH:WMH1,NWB_14E120,3,42,22,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 12:12:26 PM,US-BR-CO-R2-G-1798,2,7.242,Unavailable,Unavailable,16.770,56.946
P00000000879556143335083,YT,2019:10,NEMH:WMH1,NWB_14E120,4,48,23,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 1:58:36 PM,US-BR-CO-R2-G-1798,1,7.683,Unavailable,Unavailable,13.690,56.868
P00000000879556143335084,YT,2019:10,NEMH:WMH1,NWB_14E120,5,44,24,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 12:50:36 PM,US-BR-CO-R2-G-1798,2,6.956,Unavailable,Unavailable,17.970,60.364
P00000000879556143335085,YT,2019:10,NEMH:WMH1,NWB_14E120,4,47,25,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 1:58:36 PM,US-BR-CO-R2-G-1798,2,5.478,Unavailable,Unavailable,18.480,55.625
P00000000879556143335086,YT,2019:10,NEMH:WMH1,NWB_14E120,3,50,26,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 1:24:18 PM,US-BR-CO-R2-G-1798,1,5.027,Unavailable,Unavailable,16.270,57.490
P00000000879556143335087,YT,2019:10,NEMH:WMH1,NWB_14E120,7,44,27,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 12:51:37 PM,US-BR-CO-R2-G-1798,2,7.231,Unavailable,Unavailable,17.390,60.442
P00000000879556143335088,YT,2019:10,NEMH:WMH1,NWB_14E120,4,49,28,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 1:23:49 PM,US-BR-CO-R2-G-1798,2,7.584,Unavailable,Unavailable,17.940,59.743
P00000000879556143335089,YT,2019:10,NEMH:WMH1,NWB_14E120,6,41,29,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 12:14:42 PM,US-BR-CO-R2-G-1798,1,7.154,Unavailable,Unavailable,12.780,56.247
P00000000879556143335090,YT,2019:10,NEMH:WMH1,NWB_14E120,5,48,30,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 1:58:06 PM,US-BR-CO-R2-G-1798,1,7.661,Unavailable,Unavailable,14.590,58.422
P00000000879556143335091,YT,2019:10,NEMH:WMH1,NWB_14E120,4,50,31,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 1:23:49 PM,US-BR-CO-R2-G-1798,1,7.452,Unavailable,Unavailable,12.790,55.392
P00000000879556143335092,YT,2019:10,NEMH:WMH1,NWB_14E120,3,49,32,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 1:24:18 PM,US-BR-CO-R2-G-1798,2,6.779,Unavailable,Unavailable,17.880,60.908
P00000000879556143335093,YT,2019:10,NEMH:WMH1,NWB_14E120,3,44,33,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 12:48:28 PM,US-BR-CO-R2-G-1798,2,7.231,Unavailable,Unavailable,18.360,60.830
P00000000879556143335094,YT,2019:10,NEMH:WMH1,NWB_14E120,4,43,34,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 12:49:58 PM,US-BR-CO-R2-G-1798,1,7.000,Unavailable,Unavailable,11.940,52.673
P00000000879556143335095,YT,2019:10,NEMH:WMH1,NWB_14E120,5,51,35,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 12:47:00 PM,US-BR-CO-R2-G-1798,2,6.625,Unavailable,Unavailable,18.650,54.693
P00000000879556143335096,YT,2019:10,NEMH:WMH1,NWB_14E120,4,42,36,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 12:13:41 PM,US-BR-CO-R2-G-1798,2,7.496,Unavailable,Unavailable,22.350,54.305
P00000000879556143335097,YT,2019:10,NEMH:WMH1,NWB_14E120,5,47,37,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 1:58:06 PM,US-BR-CO-R2-G-1798,2,7.408,Unavailable,Unavailable,18.190,57.334
P00000000879556143335098,YT,2019:10,NEMH:WMH1,NWB_14E120,6,51,38,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 12:46:31 PM,US-BR-CO-R2-G-1798,2,7.595,Unavailable,Unavailable,17.680,61.297
P00000000879556143335099,YT,2019:10,NEMH:WMH1,NWB_14E120,5,41,39,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 12:14:12 PM,US-BR-CO-R2-G-1798,1,5.964,Unavailable,Unavailable,16.090,59.432
P00000000879556143335100,YT,2019:10,NEMH:WMH1,NWB_14E120,3,45,40,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 1:24:45 PM,US-BR-CO-R2-G-1798,1,7.385,Unavailable,Unavailable,16.530,57.723
P00000000879556143335101,YT,2019:10,NEMH:WMH1,NWB_14E120,7,43,41,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 12:51:37 PM,US-BR-CO-R2-G-1798,1,6.581,Unavailable,Unavailable,16.390,59.199
P00000000879556143335102,YT,2019:10,NEMH:WMH1,NWB_14E120,4,51,42,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 12:47:30 PM,US-BR-CO-R2-G-1798,2,6.823,Unavailable,Unavailable,13.840,53.838
P00000000879556143335103,YT,2019:10,NEMH:WMH1,NWB_14E120,7,46,43,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 1:27:33 PM,US-BR-CO-R2-G-1798,2,7.397,Unavailable,Unavailable,17.510,59.354
P00000000879556143335104,YT,2019:10,NEMH:WMH1,NWB_14E120,5,46,44,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 1:26:30 PM,US-BR-CO-R2-G-1798,2,6.878,Unavailable,Unavailable,18.280,58.422
P00000000879556143335105,YT,2019:10,NEMH:WMH1,NWB_14E120,6,47,45,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 1:57:37 PM,US-BR-CO-R2-G-1798,2,7.000,Unavailable,Unavailable,17.070,53.061
P00000000879556143335106,YT,2019:10,NEMH:WMH1,NWB_14E120,7,45,46,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 1:27:33 PM,US-BR-CO-R2-G-1798,1,7.198,Unavailable,Unavailable,15.490,59.044
P00000000879556143335107,YT,2019:10,NEMH:WMH1,NWB_14E120,7,50,47,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 1:22:23 PM,US-BR-CO-R2-G-1798,1,7.033,Unavailable,Unavailable,14.480,58.034
P00000000879556143335108,YT,2019:10,NEMH:WMH1,NWB_14E120,6,43,48,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 12:51:04 PM,US-BR-CO-R2-G-1798,1,7.033,Unavailable,Unavailable,15.720,59.432
P00000000879556143335109,YT,2019:10,NEMH:WMH1,NWB_14E120,7,47,49,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 1:57:09 PM,US-BR-CO-R2-G-1798,2,7.066,Unavailable,Unavailable,17.520,61.374
P00000000879556143335110,YT,2019:10,NEMH:WMH1,NWB_14E120,6,50,50,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 1:22:51 PM,US-BR-CO-R2-G-1798,1,6.614,Unavailable,Unavailable,14.400,57.179
P00000000879556143335111,YT,2019:10,NEMH:WMH1,NWB_14E120,4,44,51,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 12:49:58 PM,US-BR-CO-R2-G-1798,2,7.452,Unavailable,Unavailable,18.950,58.577
P00000000879556143335112,YT,2019:10,NEMH:WMH1,NWB_14E120,7,51,52,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 12:46:02 PM,US-BR-CO-R2-G-1798,2,7.474,Unavailable,Unavailable,17.200,59.432
P00000000879556143335113,YT,2019:10,NEMH:WMH1,NWB_14E120,3,52,53,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 12:47:59 PM,US-BR-CO-R2-G-1798,1,7.198,Unavailable,Unavailable,14.640,55.936
P00000000879556143335114,YT,2019:10,NEMH:WMH1,NWB_14E120,4,52,54,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 12:47:30 PM,US-BR-CO-R2-G-1798,1,7.198,Unavailable,Unavailable,16.130,57.801
P00000000879556143335115,YT,2019:10,NEMH:WMH1,NWB_14E120,7,48,55,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 1:57:09 PM,US-BR-CO-R2-G-1798,1,7.584,Unavailable,Unavailable,14.550,59.432
P00000000879556143335116,YT,2019:10,NEMH:WMH1,NWB_14E120,5,52,56,,F,,SCAN MASTER,,KSTRA9,0.00,D,7/21/2020 12:47:00 PM,US-BR-CO-R2-G-1798,1,6.404,Unavailable,Unavailable,17.390,58.810
P00000000879556143335117,YT,2019:10,NEMH:WMH1,NWB_14E120,4,46,57,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 1:25:59 PM,US-BR-CO-R2-G-1798,2,8.102,Unavailable,Unavailable,20.430,56.557
P00000000879556143335118,YT,2019:10,NEMH:WMH1,NWB_14E120,6,45,58,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 1:26:58 PM,US-BR-CO-R2-G-1798,1,8.521,Unavailable,Unavailable,13.530,56.868
P00000000879556143335119,YT,2019:10,NEMH:WMH1,NWB_14E120,4,45,59,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 1:25:59 PM,US-BR-CO-R2-G-1798,1,8.300,Unavailable,Unavailable,10.870,52.984
P00000000879556143335120,YT,2019:10,NEMH:WMH1,NWB_14E120,6,42,60,,F,,SCAN MASTER,,KSTRA9,0.00,U,7/21/2020 12:14:42 PM,US-BR-CO-R2-G-1798,2,8.466,Unavailable,Unavailable,17.820,58.500
P00000000879556143335243,YT,2019:10,NEMH:WMH1,NWB_14E119,36,31,1,,F,,SCAN MASTER,,KSTRA9,19.20,U,7/17/2020 7:18:19 PM,US-BR-CO-R2-G-1798,1,4.553,42.145750,-102.928279,8.300,57.024
P00000000879556143335244,YT,2019:10,NEMH:WMH1,NWB_14E119,37,29,2,,F,,SCAN MASTER,,KSTRA9,17.37,U,7/17/2020 6:39:22 PM,US-BR-CO-R2-G-1798,1,5.258,42.145738,-102.928183,7.470,56.791
P00000000879556143335245,YT,2019:10,NEMH:WMH1,NWB_14E119,35,32,3,,F,,SCAN MASTER,,KSTRA9,20.83,U,7/17/2020 7:17:52 PM,US-BR-CO-R2-G-1798,2,3.968,42.145794,-102.928319,8.370,56.402
P00000000879556143335246,YT,2019:10,NEMH:WMH1,NWB_14E119,35,29,4,,F,,SCAN MASTER,,KSTRA9,17.47,U,7/17/2020 6:38:28 PM,US-BR-CO-R2-G-1798,1,4.597,42.145830,-102.928257,6.500,55.625
P00000000879556143335247,YT,2019:10,NEMH:WMH1,NWB_14E119,36,35,5,,F,,SCAN MASTER,,KSTRA9,20.63,D,7/17/2020 8:02:29 PM,US-BR-CO-R2-G-1798,2,4.575,42.145788,-102.928346,7.110,56.014
P00000000879556143335248,YT,2019:10,NEMH:WMH1,NWB_14E119,36,30,6,,F,,SCAN MASTER,,KSTRA9,21.83,U,7/17/2020 6:38:54 PM,US-BR-CO-R2-G-1798,2,4.575,42.145777,-102.928219,6.920,54.071
P00000000879556143335249,YT,2019:10,NEMH:WMH1,NWB_14E119,34,30,7,,F,,SCAN MASTER,,KSTRA9,21.47,U,7/17/2020 6:37:59 PM,US-BR-CO-R2-G-1798,2,4.674,42.145870,-102.928291,8.600,57.179
P00000000879556143335250,YT,2019:10,NEMH:WMH1,NWB_14E119,34,32,8,,F,,SCAN MASTER,,KSTRA9,23.19,U,7/17/2020 7:17:24 PM,US-BR-CO-R2-G-1798,2,4.354,42.145848,-102.928342,7.260,54.926
P00000000879556143335251,YT,2019:10,NEMH:WMH1,NWB_14E119,36,40,9,,F,,SCAN MASTER,,KSTRA9,20.91,D,7/17/2020 6:42:39 PM,US-BR-CO-R2-G-1798,1,5.952,42.145705,-102.928374,8.280,57.645
P00000000879556143335252,YT,2019:10,NEMH:WMH1,NWB_14E119,34,39,10,,F,,SCAN MASTER,,KSTRA9,19.74,D,7/17/2020 6:43:44 PM,US-BR-CO-R2-G-1798,2,4.795,42.145800,-102.928446,8.590,56.635
P00000000879556143335253,YT,2019:10,NEMH:WMH1,NWB_14E119,37,38,11,,F,,SCAN MASTER,,KSTRA9,25.44,D,7/17/2020 7:19:19 PM,US-BR-CO-R2-G-1798,1,5.423,42.145592,-102.928246,8.860,58.810
P00000000879556143335254,YT,2019:10,NEMH:WMH1,NWB_14E119,36,32,12,,F,,SCAN MASTER,,KSTRA9,19.20,U,7/17/2020 7:18:19 PM,US-BR-CO-R2-G-1798,2,4.696,42.145750,-102.928279,7.310,54.926
P00000000879556143335255,YT,2019:10,NEMH:WMH1,NWB_14E119,37,37,13,,F,,SCAN MASTER,,KSTRA9,25.44,D,7/17/2020 7:19:19 PM,US-BR-CO-R2-G-1798,2,4.398,42.145592,-102.928246,9.370,57.878
P00000000879556143335256,YT,2019:10,NEMH:WMH1,NWB_14E119,37,32,14,,F,,SCAN MASTER,,KSTRA9,19.41,U,7/17/2020 7:18:47 PM,US-BR-CO-R2-G-1798,2,5.291,42.145705,-102.928240,8.500,57.645
P00000000879556143335257,YT,2019:10,NEMH:WMH1,NWB_14E119,34,33,15,,F,,SCAN MASTER,,KSTRA9,20.90,U,7/17/2020 7:56:01 PM,US-BR-CO-R2-G-1798,1,4.310,42.145844,-102.928371,8.770,58.034
P00000000879556143335258,YT,2019:10,NEMH:WMH1,NWB_14E119,34,34,16,,F,,SCAN MASTER,,KSTRA9,20.90,U,7/17/2020 7:56:01 PM,US-BR-CO-R2-G-1798,2,4.200,42.145844,-102.928371,8.870,57.878
P00000000879556143335259,YT,2019:10,NEMH:WMH1,NWB_14E119,33,35,17,,F,,SCAN MASTER,,KSTRA9,21.64,D,7/17/2020 8:03:58 PM,US-BR-CO-R2-G-1798,2,4.332,42.145930,-102.928452,10.070,57.801
P00000000879556143335260,YT,2019:10,NEMH:WMH1,NWB_14E119,37,40,18,,F,,SCAN MASTER,,KSTRA9,24.67,D,7/17/2020 6:41:17 PM,US-BR-CO-R2-G-1798,1,5.016,42.145599,-102.928282,9.460,59.044
P00000000879556143335261,YT,2019:10,NEMH:WMH1,NWB_14E119,35,34,19,,F,,SCAN MASTER,,KSTRA9,19.42,U,7/17/2020 7:56:29 PM,US-BR-CO-R2-G-1798,2,4.045,42.145798,-102.928335,9.560,58.810
P00000000879556143335262,YT,2019:10,NEMH:WMH1,NWB_14E119,36,29,20,,F,,SCAN MASTER,,KSTRA9,21.83,U,7/17/2020 6:38:54 PM,US-BR-CO-R2-G-1798,1,4.387,42.145777,-102.928219,7.020,54.926
P00000000879556143335263,YT,2019:10,NEMH:WMH1,NWB_14E119,36,37,21,,F,,SCAN MASTER,,KSTRA9,19.46,D,7/17/2020 7:20:35 PM,US-BR-CO-R2-G-1798,2,4.861,42.145707,-102.928342,7.990,56.324
P00000000879556143335264,YT,2019:10,NEMH:WMH1,NWB_14E119,33,36,22,,F,,SCAN MASTER,,KSTRA9,21.64,D,7/17/2020 8:03:58 PM,US-BR-CO-R2-G-1798,1,4.508,42.145930,-102.928452,6.090,53.994
P00000000879556143335265,YT,2019:10,NEMH:WMH1,NWB_14E119,33,40,23,,F,,SCAN MASTER,,KSTRA9,18.08,D,7/17/2020 6:44:13 PM,US-BR-CO-R2-G-1798,1,4.619,42.145840,-102.928482,8.660,56.635
P00000000879556143335266,YT,2019:10,NEMH:WMH1,NWB_14E119,34,36,24,,F,,SCAN MASTER,,KSTRA9,18.41,D,7/17/2020 8:03:26 PM,US-BR-CO-R2-G-1798,1,4.519,42.145880,-102.928418,8.230,57.801
P00000000879556143335267,YT,2019:10,NEMH:WMH1,NWB_14E119,37,34,25,,F,,SCAN MASTER,,KSTRA9,19.79,U,7/17/2020 7:57:26 PM,US-BR-CO-R2-G-1798,2,5.192,42.145700,-102.928259,8.240,57.490
P00000000879556143335268,YT,2019:10,NEMH:WMH1,NWB_14E119,37,35,26,,F,,SCAN MASTER,,KSTRA9,18.51,D,7/17/2020 8:00:41 PM,US-BR-CO-R2-G-1798,2,4.894,42.145696,-102.928272,6.840,54.149
P00000000879556143335269,YT,2019:10,NEMH:WMH1,NWB_14E119,35,31,27,,F,,SCAN MASTER,,KSTRA9,20.83,U,7/17/2020 7:17:52 PM,US-BR-CO-R2-G-1798,1,4.431,42.145794,-102.928319,6.820,55.936
P00000000879556143335270,YT,2019:10,NEMH:WMH1,NWB_14E119,37,33,28,,F,,SCAN MASTER,,KSTRA9,19.79,U,7/17/2020 7:57:26 PM,US-BR-CO-R2-G-1798,1,5.556,42.145700,-102.928259,8.270,57.490
P00000000879556143335271,YT,2019:10,NEMH:WMH1,NWB_14E119,35,30,29,,F,,SCAN MASTER,,KSTRA9,17.47,U,7/17/2020 6:38:28 PM,US-BR-CO-R2-G-1798,2,4.156,42.145830,-102.928257,9.270,57.645
P00000000879556143335272,YT,2019:10,NEMH:WMH1,NWB_14E119,33,34,30,,F,,SCAN MASTER,,KSTRA9,19.04,U,7/17/2020 7:55:32 PM,US-BR-CO-R2-G-1798,2,3.737,42.145893,-102.928410,8.800,56.868
P00000000879556143335273,YT,2019:10,NEMH:WMH1,NWB_14E119,34,40,31,,F,,SCAN MASTER,,KSTRA9,19.74,D,7/17/2020 6:43:44 PM,US-BR-CO-R2-G-1798,1,4.839,42.145800,-102.928446,8.820,57.179
P00000000879556143335274,YT,2019:10,NEMH:WMH1,NWB_14E119,33,38,32,,F,,SCAN MASTER,,KSTRA9,30.07,D,7/17/2020 7:22:11 PM,US-BR-CO-R2-G-1798,1,4.916,42.145806,-102.928414,7.610,56.324
P00000000879556143335275,YT,2019:10,NEMH:WMH1,NWB_14E119,37,36,33,,F,,SCAN MASTER,,KSTRA9,18.51,D,7/17/2020 8:00:41 PM,US-BR-CO-R2-G-1798,1,5.302,42.145696,-102.928272,8.520,58.733
P00000000879556143335276,YT,2019:10,NEMH:WMH1,NWB_14E119,34,29,34,,F,,SCAN MASTER,,KSTRA9,21.47,U,7/17/2020 6:37:59 PM,US-BR-CO-R2-G-1798,1,4.575,42.145870,-102.928291,8.890,58.189
P00000000879556143335277,YT,2019:10,NEMH:WMH1,NWB_14E119,37,31,35,,F,,SCAN MASTER,,KSTRA9,19.41,U,7/17/2020 7:18:47 PM,US-BR-CO-R2-G-1798,1,5.622,42.145705,-102.928240,7.790,56.946
P00000000879556143335278,YT,2019:10,NEMH:WMH1,NWB_14E119,35,36,36,,F,,SCAN MASTER,,KSTRA9,19.14,D,7/17/2020 8:02:56 PM,US-BR-CO-R2-G-1798,1,4.134,42.145834,-102.928383,5.870,51.741
P00000000879556143335279,YT,2019:10,NEMH:WMH1,NWB_14E119,35,33,37,,F,,SCAN MASTER,,KSTRA9,19.42,U,7/17/2020 7:56:29 PM,US-BR-CO-R2-G-1798,1,4.343,42.145798,-102.928335,6.320,52.984
P00000000879556143335280,YT,2019:10,NEMH:WMH1,NWB_14E119,36,36,38,,F,,SCAN MASTER,,KSTRA9,20.63,D,7/17/2020 8:02:29 PM,US-BR-CO-R2-G-1798,1,3.803,42.145788,-102.928346,6.160,53.372
P00000000879556143335281,YT,2019:10,NEMH:WMH1,NWB_14E119,36,39,39,,F,,SCAN MASTER,,KSTRA9,20.91,D,7/17/2020 6:42:39 PM,US-BR-CO-R2-G-1798,2,5.842,42.145705,-102.928374,10.020,59.820
P00000000879556143335282,YT,2019:10,NEMH:WMH1,NWB_14E119,37,39,40,,F,,SCAN MASTER,,KSTRA9,24.67,D,7/17/2020 6:41:17 PM,US-BR-CO-R2-G-1798,2,5.732,42.145599,-102.928282,11.060,61.763
P00000000879556143335283,YT,2019:10,NEMH:WMH1,NWB_14E119,36,34,41,,F,,SCAN MASTER,,KSTRA9,21.21,U,7/17/2020 7:56:55 PM,US-BR-CO-R2-G-1798,2,5.490,42.145747,-102.928296,8.850,58.422
P00000000879556143335284,YT,2019:10,NEMH:WMH1,NWB_14E119,33,33,42,,F,,SCAN MASTER,,KSTRA9,19.04,U,7/17/2020 7:55:32 PM,US-BR-CO-R2-G-1798,1,4.464,42.145893,-102.928410,6.680,54.926
P00000000879556143335285,YT,2019:10,NEMH:WMH1,NWB_14E119,37,30,43,,F,,SCAN MASTER,,KSTRA9,17.37,U,7/17/2020 6:39:22 PM,US-BR-CO-R2-G-1798,2,4.894,42.145738,-102.928183,7.880,57.101
P00000000879556143335286,YT,2019:10,NEMH:WMH1,NWB_14E119,36,33,44,,F,,SCAN MASTER,,KSTRA9,21.21,U,7/17/2020 7:56:55 PM,US-BR-CO-R2-G-1798,1,4.883,42.145747,-102.928296,6.280,52.984
P00000000879556143335287,YT,2019:10,NEMH:WMH1,NWB_14E119,35,39,45,,F,,SCAN MASTER,,KSTRA9,20.07,D,7/17/2020 6:43:15 PM,US-BR-CO-R2-G-1798,2,4.619,42.145753,-102.928408,10.020,60.597
P00000000879556143335288,YT,2019:10,NEMH:WMH1,NWB_14E119,33,30,46,,F,,SCAN MASTER,,KSTRA9,19.54,U,7/17/2020 6:36:37 PM,US-BR-CO-R2-G-1798,2,4.762,42.145969,-102.928366,9.590,58.888
P00000000879556143335289,YT,2019:10,NEMH:WMH1,NWB_14E119,36,38,47,,F,,SCAN MASTER,,KSTRA9,19.46,D,7/17/2020 7:20:35 PM,US-BR-CO-R2-G-1798,1,5.104,42.145707,-102.928342,6.010,53.295
P00000000879556143335290,YT,2019:10,NEMH:WMH1,NWB_14E119,33,31,48,,F,,SCAN MASTER,,KSTRA9,18.19,U,7/17/2020 7:16:57 PM,US-BR-CO-R2-G-1798,1,4.222,42.145905,-102.928381,7.720,56.791
P00000000879556143335291,YT,2019:10,NEMH:WMH1,NWB_14E119,34,37,49,,F,,SCAN MASTER,,KSTRA9,11.61,D,7/17/2020 7:21:36 PM,US-BR-CO-R2-G-1798,2,4.652,42.145782,-102.928401,8.780,57.101
P00000000879556143335292,YT,2019:10,NEMH:WMH1,NWB_14E119,33,37,50,,F,,SCAN MASTER,,KSTRA9,30.07,D,7/17/2020 7:22:11 PM,US-BR-CO-R2-G-1798,2,2.998,42.145806,-102.928414,8.840,55.781
P00000000879556143335293,YT,2019:10,NEMH:WMH1,NWB_14E119,34,35,51,,F,,SCAN MASTER,,KSTRA9,18.41,D,7/17/2020 8:03:26 PM,US-BR-CO-R2-G-1798,2,4.553,42.145880,-102.928418,9.100,58.422
P00000000879556143335294,YT,2019:10,NEMH:WMH1,NWB_14E119,33,39,52,,F,,SCAN MASTER,,KSTRA9,18.08,D,7/17/2020 6:44:13 PM,US-BR-CO-R2-G-1798,2,4.332,42.145840,-102.928482,6.850,56.169
P00000000879556143335295,YT,2019:10,NEMH:WMH1,NWB_14E119,35,38,53,,F,,SCAN MASTER,,KSTRA9,20.09,D,7/17/2020 7:21:04 PM,US-BR-CO-R2-G-1798,1,4.288,42.145756,-102.928380,6.730,54.071
P00000000879556143335296,YT,2019:10,NEMH:WMH1,NWB_14E119,34,38,54,,F,,SCAN MASTER,,KSTRA9,11.61,D,7/17/2020 7:21:36 PM,US-BR-CO-R2-G-1798,1,4.497,42.145782,-102.928401,7.650,56.402
P00000000879556143335297,YT,2019:10,NEMH:WMH1,NWB_14E119,35,40,55,,F,,SCAN MASTER,,KSTRA9,20.07,D,7/17/2020 6:43:15 PM,US-BR-CO-R2-G-1798,1,5.247,42.145753,-102.928408,7.790,58.733
P00000000879556143335298,YT,2019:10,NEMH:WMH1,NWB_14E119,33,29,56,,F,,SCAN MASTER,,KSTRA9,19.54,U,7/17/2020 6:36:37 PM,US-BR-CO-R2-G-1798,1,4.156,42.145969,-102.928366,9.210,58.577
